Reviewer_rating,Review_Date,Review_text
 1     ,"May 11, 2019","The experience is really bad. They don't assign delivery executive for so long. Their customer care service is equally bad. They make you wait and wait and wait. No support there at all. The restaurants that generally take 20 mins from Zomato, take around an hour on Swiggy."
 1     ,"May 26, 2019","Worst food ordering app. Zomato is far better than this as atleast they see to the quality and the food hygiene standards of the restaurants before having a partnership with them. The restaurants tied up with swiggy are mostly third class which does not ever provide a good quality of food and the cu...
Full Review"
 1     ,"June 9, 2019","third class experience. they tell they offer discounts but there is a huge difference in the original price of the food at restaurants and the price shown on this app. restaurant sells at 190 rs but swiggy shows price 240 rs and then cheats u giving discount of 30 to 40%. this is how they cheat peop...
Full Review"
 1     ,"June 1, 2019","worst app , they didn't inform any delay or cancellation of order untill unless we ask . I ordered food for dinner at 8:18 and after 50minutes when i asked about my order they said it is cancelled because restaurant is closed . now tell me which restaurant is close by 8:18pm ?? and closing time was ...
Full Review"
 1     ,"June 6, 2019","Very dissatisfied and dissapointed with their service. I placed an order at 22:40 and made the advance payment as well. Order was accepted by the restraunt and till 23:20 no delivery executive was assigned to my order. Upon contacting support executive (they dont have helpline number, we are suppose...
Full Review"
 1     ,"May 31, 2019","1.Not in a position to cook/go out to EAT & so ordered & paid for VEG food,Swiggy delivered Non Veg(3rd instance). 2.Called CC, Swiggy Exec gave 2 options, 2.1 accept non veg order(which I CAN'T)or 2.2 cancel item, refund guaranteed.Requested to deliver a Veg item instead, exec denied. 3.This is how...
Full Review"
 1     ,"June 4, 2019","poor poor poor.....very very very poor service......if my mobile network is not available and i already paid the amount of parcel and mention proper address for delivery then how u cancelled my delivery without my permission u have to check on my address m available or not to collect delevery this i...
Full Review"
 1     ,"June 8, 2019","I have ordered 4 veg burgers..it was too worse . outdated buns... The first experience itself is so worse with swiggy. I'm shifting to another app hope they will serve well than you. Thank you swiggy for this kind of worse experience . For the bill of 226 you offered refund of 30 rs ...wow 😮 great ...
Full Review"
 1     ,"June 16, 2019","Swiggy has poor customer service. In the event something goes wrong with your food their answer is to refund the money, say sorry, and tell you to get your food from somewhere else. I don't recommend this app or the company."
 1     ,"June 17, 2019","totally useless app.. ordered 1hr 30 mins ago..delivery guy says he is having problem with his vehicle...the guy did not care to call us..we called to know that he wont be able tp reach on time...the customer service people are totall useless...the ill managent is to be blaimed..utter dissappintment...
Full Review"
 1     ,"June 25, 2019","worst customer service and their team don't have sense of how talk with customer . i would like tell you that today made a oder i got uncooked food i mean unable to eat and then i infomed from that time to till this time i haven't got any response . my humble request to all of you kindly don't use s...
Full Review"
 5     ,"June 28, 2019","The Excellent App, team members @ back office & Delivery Executives are the best supporting for Customers like me. Thank you SWIGGY TEAM! WE ALL UNITED!"
 1     ,"June 26, 2019","swiggy delivery boys are rash drivers and hit my car twice in this month. the policy of the company may be a reason for their delivery people to flout every traffic rule, they drive in opposite directions, squeeze in between vehicles, scratching others vehicles in the process. i dont lije to be usin...
Full Review"
 1     ,"July 1, 2019","Very poor app & service. No customer care to contact on phone. Please dont install this app, this company is cheater. They will not deliver items as promised and there is no proper customer care number. They don't refund money for their mistakes. Swiggy is cheater and fraud app. Nobody should trust ...
Full Review"
 1     ,"July 2, 2019","I had very bad experience with the service of swiggy. I order food from swiggy after one hour it shows order delivered but I didn't received my order. Then after chatting with their executive for half an hour they placed my order again and finally two hours later I got my food. Again one day I odere...
Full Review"
 1     ,"July 3, 2019","Very bad quality service.. today I have ordered 3 items but during delivery time it was opened parcel. All the items were hafl eaten. Some already has eaten. After complaining at customer care they did not help us even have not given return money. So dont order in swiggy. They are all making fool to...
Full Review"
 1     ,"May 26, 2019","I want to tell my experience that has happened to me more than twice. After scrolling for a number of reataurant's and their menu; I ordered one item while using discount code-SWIGGYIT. Just after deduction of payment I got a message & Call that the ordered item has ran out and I have either to choo...
Full Review"
 1     ,"April 26, 2019","I placed the order to nioamore on 24.4.19. but I saw 1 item 2nos cheese sandwich is missing. I reported the matter to your customer care. and they told me that they are providing coupan of rs 75.but I have not got it. but today your customer care is denying the matter. you can see it in our conversa...
Full Review"
 1     ,"April 25, 2019","Swiggy app is very good for new one .it provide better service till your 2-3 order.After 2-3 order if u complain for anything it doesn't help you.So this is very cheap thing about this app.There is huge difference in quality of food in between ordered food and food which restaurant serve us.My perso...
Full Review"
 1     ,"April 25, 2019","from one of the best app it turns to be one of the worst. Now and then there is food leakage and packaging issue, when I contacted support, they just sent the copy paste messsage and try to assure to resolve in future, what about present? Really frustating to wait more than estimated arrival time on...
Full Review"
 1     ,"April 24, 2019","i am giving one star because on order section page it's showing like 45%, 50% discount but when you add the item in cart then u'll see that discount is only like 30%, though i am super swiggy subscriber and they also increase the price of the discounted items, so finally u'll get no discount. and th...
Full Review"
 1     ,"April 24, 2019","swiggy has downgraded itself over time. I have got many orders wrong, often items were missing, and when i tried to register a complain, i did not get a satisfactory solution. I am very disappointed with this app. Uninstalling it now. it is feeting worse by time.. bye bye swiggy.. see you again..nev...
Full Review"
 1     ,"June 5, 2019",Delivery executive made me wait 2 hours and then informed that they can't deliver. Refund still not credited to my account. Pathetic service. They charge all sorts of delivery charges but do not deliver on time.
 1     ,"May 25, 2019","waste application i had ordered my food by online payment & after certain period message came that your order has been cancelled. i thought there is some issue in swiggy network. But after few i got message that Rs 130 has been deducted for cancellation. After complaint also they didn't refunded my ...
Full Review"
 1     ,"April 20, 2019","I ordered strawberry sundae from cakezone. They accepted the order and after few minutes ,they were calling me to cancel the order due to unavailability pf the order or asking me to order something else at 2:30 am.Even the delivery boy called and said the same thing. Cancelling the order will charge...
Full Review"
 1     ,"April 25, 2019","placed an order. waited for the order to arrive till 30 mins. called the delivery boy and he said he'll will reach within 5 mins.later when i called him i was annoyed to find his mobile no. switched off. i kept redialing so that once it connects. and the delivery boy had the guts to cut my calls. an...
Full Review"
 1     ,"May 14, 2019","This is a worst food delivery company. I've ordered food from 'bowl company' and delivery guy did not reach out to me so they cancelled the order but I didn't get my money back.I chatted with customer support and first they said I will get within 5days. after 5 days they r saying payment has not don...
Full Review"
 1     ,"June 23, 2019","Ordered from 2 restaurants, both restaurants were out of stock, for one restaurant swiggy told they will refund, but for the other one the food was out of stock still i got the message that it was delivered. Now when i want my refund they are postponing dates, its been 2 weeks and i haven't received...
Full Review"
 1     ,"June 22, 2019","In Vizag the service is tooo worst and they have taken 1 hour to deliver the food with in 3km radius. They have assined the deliver guy only after 35mins after I have ordered the food. worst service I have ever seen. they keep on telling me within 10mins I will get the order, but it really taken 1ho...
Full Review"
 1     ,"July 1, 2019",worst service... when you order the food directly from restaurant then it tastes good...wheareas swiggy reduces the amount of food n the food doesn't taste the same
 1     ,"June 29, 2019",missing items they don't provide refund. bad quality items also they don't provide replacement or refund. bad customer service i experienced multiple times
 1     ,"May 17, 2019","Ordered food on this app and was waiting for it. But 2 minutes after the delivery boy picked up the food, it showed food delivered although the the delivery never happened. On repeatedly contacting the helpline, finally he told me , they dont have any control over the delivery partners .i.e, beyond ...
Full Review"
 1     ,"May 10, 2019","Would have given 0 star if that would be an option. ordered a 12 inch pizza and received only half of it than customer care behaviour is like that we will take care of this in future it won't happen, what about it now bitvhes atleset refund some money but no they will fuxking rob your money and than...
Full Review"
 4     ,"May 20, 2019","Not happy with the Customer Service. I had ordered several times in the past, used to get Coupon or Replacement for my order. But, the last time it was a different and a very disappointing scenario. Contacted Customer Service and was told that we can't help you Get Lost. Disappointing Delivery and M...
Full Review"
 1     ,"April 26, 2019","dear swiggy if you are not able of to provide quality food kind shut down. your cus. support sucks.. no one is ready to have a real conversation there. they are just in hurry to end the conversation. moreover irritating with forwarding same template again and again. i never complain previously becau...
Full Review"
 1     ,"May 25, 2019",Very poor service... totally fade up last night I made a order on swiggy after 74 mins the order got cancelled automatically. when i talk to the delivery boy he told me that he won't come. i call to customer care they told me that delivery boy come within 5 mins.
 1     ,"June 11, 2019","Why is your app showing restaurants near me as unserviceable? I am from Lucknow. And all restaurants near me are shown as unserviceable while they were working fine till a few days ago. And all the far ones are shown along with distance fee.. What the hell is wrong with ur app? I checked on ur websi...
Full Review"
 2     ,"May 14, 2019",today i ordered two portions of mutton paya soup prompted by the interjection must try. what i received was a thin orange gravy. and tasted as such. i still have an unopened portion which i am willing to give away free to any one who can come and get it. .
 1     ,"May 13, 2019","Totally useless customer support. The delivery dude just drove 200 meters, and stood still for 20m. (I'm 3km away). Then the order got cancelled. Now I'm being charged cancellation costs. I NEVER CANCELLED (caps for Swiggy) Customer support only says sorry, then just breaks off the conversation. Sec...
Full Review"
 1     ,"April 15, 2019","One of the most pathetic food delivery app, with lousy and apathetic customer service. its hotel partner will serve non veg food for veg order repeatedly, but swiggy won't do anything... there r many other apps, switch der, den to b associated with bunch of people who don't respect its customers"
 1     ,"June 14, 2019","absolutely pathetic service, it is hit or miss most of the time. You place an order than hope that your order will be delivered, which most often than not doesn't get delivered. Even when it does get delivered, it is after you have gone to sleep after waiting for some hours. Even the app is not at p...
Full Review"
 1     ,"May 7, 2019",I'm just in for the offers. other than that the service and over-all rating are the worst. especially the customer-care service and the 'delivery executives' are just dumb. Really really dumb.
 1     ,"May 12, 2019","I have been regular customer of Swiggy however i didn't liked their non cancellation policy. If by mistake i have placed an order wherein i need to change either the items or i want to apply the coupon code which somehow was not applied while placing the order it should allow right? Atleast when you...
Full Review"
 1     ,"June 3, 2019","They are cheat. When their delivery guy cancels the order after making us wait for an hour we won't get payed cancellation fee or get any discount on our next order, but if we cancel the order they'll charge cancellation fees bloody cheats😡."
 1     ,"June 9, 2019","I uninstall this app an rate low bcoz company is not pay the right salary for delivery guys.. Without the delivery boys the company is nothing.. B4 was good now is very low 9/06/19 petrol price is 74 an delivery boys working very heard without workers thear is no company.. My humble request to the U...
Full Review"
 1     ,"June 1, 2019","this one is another cheat company in the country. if your mode of payment is cod and wrong items are delivered, you wont get refund. if your mode is digital, at max you will get a coupon of 250 Rs. Be careful with them"
 1     ,"May 31, 2019","the service offered is pathetic. the places enlisted always decline the order and then you are called that the order is cancelled.the food is delivered in a such a manner that all the gravy items are spilled.additionally it seems like they take the payment and provide food from someplace cheaper and...
Full Review"
 3     ,"June 6, 2019",The screen layover crashed my moto g6. Had to restart the phone. Tried force stopping the app but could not click on the OK button since the layover overlapped on it. You should find out and try fixing this bug. I have screenshot in case you need one.
 1     ,"June 18, 2019",Is facing constant issues regarding food quality and quantity; And when complained they tell they do not have any responsibility in that it depends on the hotel and they will give feedback to the hotel. Other than that they do nothing; the hotels are not banned and they sell the same stuff's again.
 1     ,"June 23, 2019","Horrible experience. Their payment gateways don't work every now and then. Their customer support is useless. Their delivery guy didn't deliver and lied about delivering it. On trying to report to the customer support, they were of no help at all. Pathetic. Ridiculous. Absurd."
 1     ,"June 30, 2019","customer service is pathetic ,i ordered malwani prawns rice bowl from good for one and i received only rice with a bit of gravy no prawns in it ,i had an chat with the customer care agent but he texted me with same templates ,that this issue cannot be resolved why should i pay for something i did no...
Full Review"
 2     ,"July 4, 2019","we know swiggy is now big food delivery service company but that doesn't mean to make fool your costomers. earlier there were no restaurant charges were there only delivery charges , so i bought the superb pack , but after that no delivery charges but all in sudden restaurant charges included. Today...
Full Review"
 1     ,"July 3, 2019","worst experience. would give minus 1000000000 stars. again and again they make me realise that how pathetic their customer service is. they have cancelled my order of a birthday cake at 12 am which was ordered one hr before. their cs executive lies which has made me to wait over 2 hr for many ordrer...
Full Review"
 1     ,"April 23, 2019","Worst customer support ever. They won't do anything if a restuarant cancels an order and we have to wait a week to get the refund. Also, the support guys just end the chat after writing down some pre programmed lines and survey comes up. This is not how you give support. You guys suck."
 1     ,"May 21, 2019","There are some issues with the UPI payment method. Though the amount is deducted from the account, the order is still in the cart. And this problem has been occurring quite a few times recently !!!! Fix it up"
 1     ,"June 10, 2019","This application is not properly developed, it seems like they can't even specify whether a particular restaurant is open or not!!! They made me waste half hour waiting for delivery from a restaurant which was closed😂🤣 And then after wasting my 30 minutes they finally decided to inform me the fact...
Full Review"
 1     ,"May 14, 2019",Their delivery executives decide that whether you are hungry or not they cancel your order by their own choice.. and these idiots deduct cancellation fees from you saying its their company policy.. it is their company policy to deduct money from customers for their mistakes..
 1     ,"May 26, 2019","Highly disgusting services being provided by the app . I am the super member and still 3 of my last 5 orders were hilarious. Either I have to wait for 30 minutes more than expected time or I had to go empty stomach for my work. You can't rely on swiggy for any last moment call. Worst part is that th...
Full Review"
 4     ,"May 3, 2019","app is good but my first experience is worst with choosing the hotel.. requesting to remove such hotel's name from options.. food is very low quality and quantity too and taste less.. even khir was sour very disappointed with the taste of every item of my order.. i throughout half of the food to the...
Full Review"
 1     ,"May 12, 2019","WORSE experience.. i recieve the WORST food and always disconnect the chat without listening my issue this is pathetic VERY BAD EXPERIENCE unbearable You cannot understand the CRM(customer relationship management) AND there is no coupon for me.. people order food online because of coupons (one of th...
Full Review"
 1     ,"May 11, 2019","I will defenitly say it is one of the disgusting app and i will not use it anymore. this feedback is regarding a order which i had done to a restaurant few days ago with this app. the order got placed. the money got deducted but the food was not available with the restaurant. when i wanted to cancel...
Full Review"
 1     ,"April 28, 2019","please please choose Zomato. i have had umpteen issues with swiggy service always. its always blamed on the restaurants.It cannot br a pattern with restaurants for missing food items always. The customer service is more interested to refund your order than make amends or arrangements to fulfill the ...
Full Review"
 1     ,"May 5, 2019","Disappointed with the Way Swiggy has started taking customers for Granted these days. Most of the time(8/10), orders are not delivered on-time and this time they cancelled my order after 45 minutes. When i said such things are not acceptable, the swiggy executive told me not to order from Swiggy. Su...
Full Review"
 1     ,"June 22, 2019","Last time i ordered the veg food, but i got non-veg food. after chat, I got replaced the order, but again it was non-veg. Later person clarified its only tag is non-veg but food veg only. By the time i got the food eat it was more then 3 hours. after a month order gap, i ordered VEG food again. B...
Full Review"
 1     ,"May 19, 2019",I don't even wish to give a star. Don't order from here. The delivery guy who was appointed ruined my whole birthday party. Because he didn't deliver. Disappointed. Zomato is way better. Don't order.
 1     ,"May 29, 2019","More than 3-4 times we received wrong orders. delivery executives have become highly unprofessional & the customer care has become rude. Today, there is a problem with delivery of food and there was no delivery executive available to pick up orders. Swiggy still went ahead & asked customers to place...
Full Review"
 1     ,"June 4, 2019","it has most pathetic customer services.... they dont listen to you nor pay your money refunds back.... many of the time they wll deduct the money but ordr wll not b plcd... and nor they wll give the refund... refund wll b transiscted in 4 - 5 days is what we can only hear... thts all... most patheti...
Full Review"
 1     ,"June 2, 2019","worst experience ever had! Ordered food in a restaurant nd delivery man told that there will be delay of 30mins in preparation nd so we cancelled the order. But we guyz finally ended with cancellation fee of Rs.150 for unprepared nd unconsumed food. Improper service guyz. you guys dont no how to int...
Full Review"
 1     ,"June 13, 2019","horrible experience with swiggy so far...... they literally don't care about there customers.... I am swiggy super customer and they take hell lot of time to deliver the food, and finally force user to cancel the order... learn from your competitor Swiggy.... and enhance your services."
 1     ,"June 13, 2019","The worst service i got. the delivery guy refused to deliver food at my location. they themselves cancel my order and i got charged 56rs for it. I talked to costumer service guy named Kartik. he refused to answer my queries. If you can't deliver the order plzz tell your costumers about it ...they ar...
Full Review"
 1     ,"June 23, 2019","useless service. had purchased super. several incidents . 1. once delivery boy says it'll get very late cancel order or wait 2. once two separate dishes ordered and 2 of same dishes gets delivered 3. today placed order ar 7.52 PM. called them at 9.15 when order was undelivered. call centre says you ...
Full Review"
 1     ,"July 1, 2019",Too bad experience..... their delivery guy marked my order delivered without delivering.... you will be left helpless..... try ZOMATO or other food ordering apps
 1     ,"May 8, 2019",Horrible service. Especially here in Ambala. There are spillage issues and bad quality issues. Flawed description of items is also there.The customer service is not even considerate of your time. Please do not install this app.
 1     ,"May 2, 2019","i placed a order with swiggy and got different order instead of original order! i complained swiggy people and they replace it.and again the replacement order is same as earlier....so again i place a request to change it! but now they refused to replace it! they said we already replaced your order s...
Full Review"
 1     ,"May 1, 2019","Very pathetic customer service, no regards for customer experience...the frequency of missing order is very high, last time they even refuse to give replacement for missing order and also denied to connect with manager or giving the email id of customer service instead they offered me 25 rupee which...
Full Review"
 1     ,"July 2, 2019",Extremely late delivery.. This has happened at least 4-5 times with me.. it has become usual habit for them take 1.30 hrs to 2hrs for every order..
 1     ,"April 25, 2019","This foold supply company does not have any assessment policies. I ordered and received pieces of sewing threads in the dish. I complained to swiggy customer care and they were prompt enough to apologise only. I had to throw the food away and never got my money back. I even sent them images of the s...
Full Review"
 1     ,"May 12, 2019","From what started as a very positive experience with swiggy, day by day the experience went down from dissapointing to pathetic! and i am being kind here in saying this. Items ordered replaced without enquiry, hotels shut down but no communication unless i call up(that too even if i am waiting for a...
Full Review"
 1     ,"April 15, 2019","Extremely Disappointed with my first Order ! Luckily, after a couple of tries, the same restaurant was in service to deliver food which was earlier unserviceable. I did sense something wrong just after receiving the parcel. The food quantity was literally unjustified for the amount paid & even the o...
Full Review"
 1     ,"May 19, 2019",Swiggy is fraud..I ordered KFC but swiggy is not able to complete the order ...saying unable to process the order after 1 hour. This one of worst experience. Cheap & third class customer service. i will post on twitter and facebook as well.
 1     ,"June 13, 2019","Worst!!!!!! I payed through Gpay and I had to cancel my order due restaurant issues, its been 4 days I didn't get money back. I contacted customer care and they were like wait few more days. Wow!!!!!"
 1     ,"April 26, 2019","Swiggy is making fool to the customers by saying they are providing 40% discount on applying SWIGGYIT... but in actual they are giving only 33.19% discount. By applying this coupon, you would get 30% swiggy discount & 10% trade discount on the value of 30% discount value.... such a foolish thing the...
Full Review"
 1     ,"April 28, 2019","worst experience with swiggy. and customer care response time is very late. every time close the issue without solve. swiggy is not listening the customer ,they are just ........ of the restaurant. I am sorry swiggy i. not have that much time free to mail you. i advised that please improve your cust...
Full Review"
 1     ,"May 11, 2019",take too much time deliver food. Got completely cold food delivered. Seems like food was prepared and left. Food was not even warm but COLD. At least they can offer some refund or concession later. Very bad experience.
 4     ,"April 28, 2019","Feeling cheated!! I ordered 4 Pizza by using the app but the delivery guy gave me just 1 by saying that the restaurant gave me 1 only. I complained for the same on the help section and they said they will investigate it and closed the conversations without answering my questions. Now after 1 day I c...
Full Review"
 1     ,"May 4, 2019","worst customer service , my money was deducted , 1 missed item that order , but i did not received the missed item and refund also not received, there is nobody to help me, users be careful before ordering the food , i suggest to you dont make big transaction with swiggy, for example : your Order wo...
Full Review"
 1     ,"May 24, 2019","they received my order at 22 05 ....and after that they call me at 22 50 ..they said i can't able to make the food....can i know this is the way of swiggy....this is the 1st time huppen this kind of thing in my experience...very bad and very disappoint..i never aspect this from swiggy....the restaur...
Full Review"
 1     ,"May 24, 2019",very bad experience... the worst food delivering app... the delivery person are rude and illmannered because of them I had to through a rough situation.. the delivery boy was drunk and created mishap and then police came.. it was really odd i will never recommend anyone to use the app....
 1     ,"June 3, 2019","stupid app , stupid time for wasting and no customer service, no refundable, and order also not placed, thrifting gang swiggy.. we had an issue that we didn't get money back, for ordered cancelled but money was debited from bank, and no customers service for this issue also... cheated app. if you gu...
Full Review"
 5     ,"May 30, 2019","Still now the best food delivery app. Actual prices and good discounts too. But all the items do not have supporting images. Description of each and all items should also be there. Some items do not comes with any description. It makes hard to decide what actually will come. Such as biryani is suppo...
Full Review"
 1     ,"June 4, 2019","their customer service is so pathetic, once I order food from swiggy and made the payment online but by mistake I cancled that order but then I talk to their customer support executive that I want the order to be delivered, but he deducted my half amount as he said that your order was almost prepare...
Full Review"
 1     ,"May 30, 2019","i have been using this app for 3 months now and they have seen to be missing part of food items almost everytime i order and when i called the customer service they said we'll look into it,Same thing happened with another food ordering app and they compensated me but swiggy seems not concerned about...
Full Review"
 1     ,"June 16, 2019",worst customer experience. There was some issue with the quantity of food ordered. Thought to chat with Swiggy to sort out the problem. there is no any response in the chat.. Worst experience from Swiggy. Lost 145 rupees with Swiggy.. Stupid app
 1     ,"June 17, 2019",It's been 10 days and my money deducted (for the order not placed) is not refunded . I have been contacting customer care for past few days and they are not helping me and everytime they're coming with new reason
 1     ,"June 19, 2019","i was a huge fan and almost daily user of swiggy until one day i ordered in my home location and somehow their app was not working and my order location showed somewhere else where i have never been. then they called me if i dont take the order they will charge the full amount. i requested them but ...
Full Review"
 1     ,"June 23, 2019","Worst worst worst. better to get food ourself, they dont have enough staff to run the business, i ordered snacks for guests but order got delay by almost 2 ours, and the thing is, the food i wanted was only 5km away from me. So better use Zomato or by our self. and Main thing is, they were still una...
Full Review"
 1     ,"July 5, 2019","I ordered food with eta 38 After waiting for more than 1 hr and starving like hell provided with no food Still food was perparing, no executive was assigned I cancled the food and starve like hell Still no regrets from swiggy"
 1     ,"May 20, 2019","i ordered food and half an hour passed but restaurant didn't confirm it so i asked swiggy customer service to cancel my order but they keep on saying to wait over and over. finally they cancelled my order and 200 rupees were deducted because they told me restaurant already started making food so i h...
Full Review"
 1     ,"May 19, 2019","I would have given negative rating if that were possible. worst experience with Swiggy. multiple times order got delated which was not pre informed. delay was of 2 hours at a time and half the items were unavailable which was informed after such delay. do not install this app at all. the executives ...
Full Review"
 1     ,"May 14, 2019","Swiggy customer service doesn't not communicate with the restaurant and then blam the customers. customer service Rep are not helpful if u want to delete your account. PLEASE DEACTIVAT MY ACCOUNT 14/5/19: Are you guys serious, Do you think i want anything to do with the app. Please delete my account...
Full Review"
 1     ,"May 19, 2019","twice i have been ditched by this app. app showed 25 minutes for delivery and i waitf for almost 1 hour then i received call from delivery executive that he cannot deliver the order. to initiate cancellation i had to chat with the customer support for another 1/2 an hour. wasted almost 2 hours of my...
Full Review"
 1     ,"June 14, 2019","App. issue not accepted by care team also not listening our queries. Worst ever support from you, lack of ownership for missed items and very late action. Commitment not met, not delivered fully. Even after our request, you haven't taken timely action - arranged a refund now. This is not requested b...
Full Review"
 1     ,"May 5, 2019","Ek dum faltu wast wast wast app sala bakwas hai I ordered 6 ice-cream from cream stone getting ordered even amount also debit from my credit card but not delivered items after getting 1sms from swiggy 4to7 days refund amount I hate I shem feel in my relatives. I hate this wast application. Friends p...
Full Review"
 1     ,"May 10, 2019","Thrice in a week. It showed order delivered but I didnt receive any order. Being, a swiggy super user as well I dont think they are providing the services. Please improve your service and customer care as well"
 1     ,"April 17, 2019","Getting worser service day by day. No proper customer support. Even when it says an agent chatting with us I very much doubt that. The responses I got are same as always, they are just bots. So if an order goes wrong, be sure no one is there to help you. Even as swiggy super user, it takes over 30 m...
Full Review"
 1     ,"May 5, 2019","Please do not pay for super services as almost every time they take more than an hour to deliver and extend the timeline they give us. Super services are chutiya banane ka dhandha and nothing else. Moreover there customer support will also do the time pass till the order get delivered. they don't re...
Full Review"
 1     ,"May 5, 2019","i orderd the food at night. but delivery boy did not delivered the food at my address. he told me you should have to come to me for take your parcel. and told me otherwise you can cancel your order, bt i wil not come. and he is misbehaving with me. very poor service . very dissatisfied."
 3     ,"June 4, 2019","I had ordered for food today, delivery executive picked it up before time. My order was prepaid, No one was present at my adderess to receive the order. I told the execitive to wait for 15 min but he refused and I had to cacel my order which cost me Rs. 200 unnecessarily and now most of the resturan...
Full Review"
 1     ,"July 3, 2019","When delivery executives run late and cannot be contacted, the customer ""CARE"" asls you to wait still and then EVENTUALLY tells you thta they can't contact their executive and they'll HELP US (thank god they're there!) by cancelling the order. THIS IS WHAT YOU GET AFTER WAITING FOR AN HOUR AND BEING...
Full Review"
 1     ,"April 18, 2019","I want one answer from Swiggy. How can swiggy allow a delivery boy to cancel the delivery after picking up the food from restaurant? There is no option to complain about such guys. How does it feel when someone orders dinner on his anniversary for his family, awaits through the ""food is being prepar...
Full Review"
 1     ,"May 5, 2019","They will not delivery on time. I have faced issue for last three orders. Dear swiggy don't blame on Delivery boys. you showing 30-40 mins for delivery but restuarant is preparing for 15-20 mins. but your not assign the delivery boys. so that I need raise issue. such bad mechanism. I got order after...
Full Review"
 1     ,"April 21, 2019","@swiggy_in @SwiggyCares , Hello Froders, I am having the very worst Service now a days. That was also fine but it don't understand why you started stealing people's money. Today, while ordering, I applied a coupon and it showed me bill amount of 135 and then the payment happened for 185 RS. I immedi...
Full Review"
 1     ,"June 3, 2019","You're mostly at the mercy of the delivery guys ability to read a map and understand directions. The customer support isn't great either... Don't expect quick refunds even when they screw up. I'm only going to do cash on delivery from now. Update: reduced another star since even the email response t...
Full Review"
 1     ,"June 6, 2019","when I tried to place an order, the amount was debited from the card, but order was not placed. on complaining they said the amount would be credited back to account automatically in 4-7 days. but even after 15 days when I didn't receive the refund, on contacting again, swiggy people said, server sh...
Full Review"
 1     ,"June 16, 2019","Hi.Your customer service support is very bad. trying to call you guys for my refund amount Rs. 304 since 1st june 2019. no reply whatsoever you just say it will be refunded in 5 working days. note this order failed from your side.. will anybody help now from your side???? Not so good service in Pune...
Full Review"
 1     ,"June 17, 2019","Ordered a pizza for 350₹ ,got the worst Pizza.Contacted the support team,after many conversations they said that in the end they could only provide a coupon for 150₹.I told them i will myself go to the restaurant,got their told the manger about the order,he was good enough to return the money.Still ...
Full Review"
 1     ,"June 21, 2019","if I compare my personal experience of swiggy i would give it a zero star. and if u ever find yourself in trouble like bad food or inability to place an order and u talk with their executives, they will ony give u sympathy for present and assurance for future.placing your complaint in swiggy is like...
Full Review"
 1     ,"June 21, 2019","Order has accepted by restaurant,after 2hours also food is not delivered. When we call to deliver executive he told food is already delivered. He didn't even called me. Delivery executive is drunk, couldn't even talk properly. Swiggy team is worst response. They don't even have customer care number....
Full Review"
 3     ,"June 27, 2019",Quite often the prices are inflated on swiggy. If you order directly you will get better prices and home delivery too by the vendor.
 1     ,"June 27, 2019",Pathetic never pay with online .... The delivery guy cancelled my order and they refund me only half amount... No support from their side too... garbage
 1     ,"July 2, 2019","Worst service and worst customer care.. i ordered food, half an hour later delivery man called and said cancel the order.. food over... so in this regard i typed message to swiggy customer care... they not even concerned about that... from their end they cancelled the order... since they cancelled c...
Full Review"
 1     ,"June 29, 2019",worst services ......delivery agents don't want to deliver food at high floors....and asked to come down and collect food.
 1     ,"May 24, 2019","i paid for an order. i didnt get my order. i called swiggy, they said its the shop owners responsibility. so when i get to know that the restorent rejected to deliver, i get back to swiggy for refund. then they said that that too is the respensibility of restorent, eventhough i paied to Swiggy! And ...
Full Review"
 1     ,"May 23, 2019","Initially provided better service, as the business has grown started highlighting restaurants of low quality food that harms customers health. This is because Swiggy gets better share from those cheap quality restaurants. And in recent time all the food I ordered from Swiggy is of cheap quality. Of ...
Full Review"
 1     ,"June 16, 2019","Service going from bad to worse recently. no action taken on complaints. Mostly unserviceable. Customer service terrible, chat always on wait, call always busy. What's happening with the company?!"
 1     ,"April 18, 2019","Ordered food from a restaurant, waited for an hour for the delivery and ended up getting a totally burnt food. When escalated, Swiggy just ensured that they will pass the feedback to the restaurant and closed my ticket the moment i asked for a refund. Lost my money. Btw, I am your SUPER member. I wi...
Full Review"
 1     ,"April 30, 2019",very hated. useless. good for nothing. show off. too much expensive. not proper diet. not good taste. no customer value. no customer respond. bad customers response. over all ditching app..... please be careful or be far
 1     ,"April 19, 2019","poor service, they dont have any quality check on the food you order from various restaurant and if any issue occurs they dont help you out. wastage of money, I would rather suggest to order directly. no need to use swiggy"
 1     ,"April 27, 2019","Order from a restaurant 300m away from your house and get it delivered after the delivery executive has successfully delivered orders 5kms away. Paying swiggy delivery fee is completely unacceptable!!! 0 Star FOREVER!!! I missed to add ..... you will also be charged a cancellation fee if you cancel ...
Full Review"
 1     ,"June 16, 2019",UI has been improved greatly in the past year and now a wide selection of restaurants combined with a flurry of offers makes swiggy undoubtedly the best choice for food delivery UPDATE: Customer support and experience has constantly been going downhill. Changing rating from 5 to 1 stars
 1     ,"April 15, 2019","Worst ever customer support. I recieved a wrong product and my party got messed up. And when asked for a refund or a compensation they just said they cant and didnt even gave another opportunity to type a reply. He just closed the conversation. Hilarious behaviour. Once Swiggy was the best and now d...
Full Review"
